instance,size,init_w1,init_w2,init_w3,init_w4,init_p,sol_cost,sol_prize,sol_penalty,timelimit,runtime,timeout,in_seq,out_seq,pref_w1,pref_w2,pref_w3,pref_w4,pref_p
../../instances/pctsp/size_10/data_173.txt,10,3,55,39,3,40,9082,9490,15300,60,0.01,0,5-2-4-7-8-9,0-1-3-6,8,19,51,22,60
../../instances/pctsp/size_10/data_174.txt,10,3,55,39,3,40,4268,6822,12840,60,0.03,0,6-1-8-5-9,0-2-3-4-7,8,19,51,22,60
../../instances/pctsp/size_10/data_175.txt,10,3,55,39,3,40,27072,15159,26880,60,0.03,0,3-6-1-8-9-5-7-2-4,0,8,19,51,22,60
../../instances/pctsp/size_10/data_176.txt,10,3,55,39,3,40,16236,15889,9660,60,0.03,0,3-4-0-1-2-8-7-6-5,9,8,19,51,22,60
../../instances/pctsp/size_10/data_177.txt,10,3,55,39,3,40,5310,7047,12660,60,0.02,0,8-2-3-4-9,0-1-5-6-7,8,19,51,22,60
../../instances/pctsp/size_10/data_178.txt,10,3,55,39,3,40,19027,15493,8460,60,0.03,0,7-2-4-0-3-1-9-6-5,8,8,19,51,22,60
../../instances/pctsp/size_10/data_179.txt,10,3,55,39,3,40,8040,9419,11340,60,0.01,0,6-3-8-2-5-1,0-4-7-9,8,19,51,22,60
../../instances/pctsp/size_10/data_180.txt,10,3,55,39,3,40,8305,9953,11820,60,0.01,0,7-3-8-1-2-6,0-4-5-9,8,19,51,22,60
../../instances/pctsp/size_10/data_181.txt,10,3,55,39,3,40,4252,6404,15600,60,0.01,0,6-8-1-4,0-2-3-5-7-9,8,19,51,22,60
../../instances/pctsp/size_10/data_182.txt,10,3,55,39,3,40,4500,7361,9960,60,0.03,0,2-4-0-5-3,1-6-7-8-9,8,19,51,22,60
../../instances/pctsp/size_10/data_183.txt,10,3,55,39,3,40,11837,13507,2400,60,0.01,0,6-7-2-0-1-3-5-8-9,4,8,19,51,22,60
../../instances/pctsp/size_10/data_184.txt,10,3,55,39,3,40,6625,10855,7560,60,0.01,0,2-8-5-3-0-1-6,4-7-9,8,19,51,22,60
../../instances/pctsp/size_10/data_185.txt,10,3,55,39,3,40,7600,7931,21060,60,0.01,0,6-9-5-2-1,0-3-4-7-8,8,19,51,22,60
../../instances/pctsp/size_10/data_186.txt,10,3,55,39,3,40,5102,7567,12360,60,0.02,0,7-5-9-1-4,0-2-3-6-8,8,19,51,22,60
../../instances/pctsp/size_10/data_187.txt,10,3,55,39,3,40,17802,16173,12120,60,0.01,0,4-3-7-5-8-0-6-1-2,9,8,19,51,22,60
../../instances/pctsp/size_10/data_188.txt,10,3,55,39,3,40,4961,8643,24540,60,0.04,0,6-3-2-1-7,0-4-5-8-9,8,19,51,22,60
../../instances/pctsp/size_10/data_189.txt,10,3,55,39,3,40,7280,10196,18960,60,0.02,0,1-7-4-9-8-3,0-2-5-6,8,19,51,22,60
../../instances/pctsp/size_10/data_190.txt,10,3,55,39,3,40,6965,9814,12000,60,0.01,0,3-8-4-5-0-2,1-6-7-9,8,19,51,22,60
../../instances/pctsp/size_10/data_191.txt,10,3,55,39,3,40,20566,11692,27120,60,0.02,0,1-3-0-8-7-9-4,2-5-6,8,19,51,22,60
../../instances/pctsp/size_10/data_192.txt,10,3,55,39,3,40,26385,11044,16680,60,0.03,0,5-9-8-6-1-7-0,2-3-4,8,19,51,22,60
../../instances/pctsp/size_10/data_193.txt,10,3,55,39,3,40,12495,16329,10860,60,0.02,0,7-0-3-5-4-1-2-8-9,6,8,19,51,22,60
../../instances/pctsp/size_10/data_194.txt,10,3,55,39,3,40,30390,14485,9960,60,0.02,0,3-4-1-7-5-9-6-8-0,2,8,19,51,22,60
../../instances/pctsp/size_10/data_195.txt,10,3,55,39,3,40,25350,11574,22440,60,0.03,0,7-3-2-9-0-8-4,1-5-6,8,19,51,22,60
../../instances/pctsp/size_10/data_196.txt,10,3,55,39,3,40,6340,8094,12960,60,0.02,0,5-1-4-3-0,2-6-7-8-9,8,19,51,22,60
../../instances/pctsp/size_10/data_197.txt,10,3,55,39,3,40,7436,9278,11460,60,0.02,0,2-5-3-0-1-9,4-6-7-8,8,19,51,22,60
../../instances/pctsp/size_10/data_198.txt,10,3,55,39,3,40,8831,8974,11160,60,0.02,0,0-5-9-2-3-8,1-4-6-7,8,19,51,22,60
../../instances/pctsp/size_10/data_199.txt,10,3,55,39,3,40,18713,16174,10080,60,0.02,0,3-7-9-0-1-8-6-2-4,5,8,19,51,22,60
../../instances/pctsp/size_10/data_200.txt,10,3,55,39,3,40,1135,3049,16800,60,0.02,0,8-9-7,0-1-2-3-4-5-6,8,19,51,22,60
