instance,size,init_w1,init_w2,init_w3,init_w4,init_p,sol_cost,sol_prize,sol_penalty,timelimit,runtime,timeout,in_seq,out_seq,pref_w1,pref_w2,pref_w3,pref_w4,pref_p
../../instances/pctsp/size_10/data_169.txt,10,3,55,39,3,40,26270,15026,8040,60,0.00173434,0,7-0-3-2-6-1-9-4-5,8,8,19,51,22,60
../../instances/pctsp/size_10/data_170.txt,10,3,55,39,3,40,5433,8225,13860,60,0.00151701,0,1-5-3-8-4,0-2-6-7-9,8,19,51,22,60
../../instances/pctsp/size_10/data_171.txt,10,3,55,39,3,40,2598,5450,12960,60,0.00115286,0,3-4-2-1,0-5-6-7-8-9,8,19,51,22,60
../../instances/pctsp/size_10/data_172.txt,10,3,55,39,3,40,3752,4632,15420,60,0.00111272,0,6-8-7,0-1-2-3-4-5-9,8,19,51,22,60
../../instances/pctsp/size_10/data_173.txt,10,3,55,39,3,40,9082,9490,15300,60,0.00273353,0,5-2-4-7-8-9,0-1-3-6,8,19,51,22,60
../../instances/pctsp/size_10/data_174.txt,10,3,55,39,3,40,8514,5664,10440,60,0.00155625,0,0-4-2-3-7,1-5-6-8-9,8,19,51,22,60
../../instances/pctsp/size_10/data_175.txt,10,3,55,39,3,40,27072,15159,26880,60,0.00190089,0,3-6-8-1-9-5-7-2-4,0,8,19,51,22,60
../../instances/pctsp/size_10/data_176.txt,10,3,55,39,3,40,16236,15889,9660,60,0.00177045,0,3-4-0-1-2-8-7-6-5,9,8,19,51,22,60
../../instances/pctsp/size_10/data_177.txt,10,3,55,39,3,40,4498,4274,17160,60,0.00096686,0,1-0-7,2-3-4-5-6-8-9,8,19,51,22,60
../../instances/pctsp/size_10/data_178.txt,10,3,55,39,3,40,19027,15493,8460,60,0.00181674,0,7-2-4-0-3-1-9-6-5,8,8,19,51,22,60
../../instances/pctsp/size_10/data_179.txt,10,3,55,39,3,40,8305,7561,12840,60,0.00140102,0,6-3-8-9-0,1-2-4-5-7,8,19,51,22,60
../../instances/pctsp/size_10/data_180.txt,10,3,55,39,3,40,8305,9953,11820,60,0.00145549,0,7-3-8-1-2-6,0-4-5-9,8,19,51,22,60
../../instances/pctsp/size_10/data_181.txt,10,3,55,39,3,40,4252,6404,15600,60,0.00122249,0,6-8-1-4,0-2-3-5-7-9,8,19,51,22,60
../../instances/pctsp/size_10/data_182.txt,10,3,55,39,3,40,2628,4478,13740,60,0.00115069,0,6-2-4,0-1-3-5-7-8-9,8,19,51,22,60
../../instances/pctsp/size_10/data_183.txt,10,3,55,39,3,40,11837,13507,2400,60,0.00177942,0,6-7-2-0-1-3-5-8-9,4,8,19,51,22,60
../../instances/pctsp/size_10/data_184.txt,10,3,55,39,3,40,6625,10855,7560,60,0.00156871,0,2-8-5-3-0-1-6,4-7-9,8,19,51,22,60
../../instances/pctsp/size_10/data_185.txt,10,3,55,39,3,40,5608,4821,28500,60,0.000991595,0,6-0-3,1-2-4-5-7-8-9,8,19,51,22,60
../../instances/pctsp/size_10/data_186.txt,10,3,55,39,3,40,5102,7567,12360,60,0.0016155,0,7-5-9-1-4,0-2-3-6-8,8,19,51,22,60
../../instances/pctsp/size_10/data_187.txt,10,3,55,39,3,40,17802,16173,12120,60,0.00179234,0,4-3-7-5-8-0-6-1-2,9,8,19,51,22,60
../../instances/pctsp/size_10/data_188.txt,10,3,55,39,3,40,4961,8643,24540,60,0.00143014,0,6-3-2-1-7,0-4-5-8-9,8,19,51,22,60
../../instances/pctsp/size_10/data_189.txt,10,3,55,39,3,40,7280,10196,18960,60,0.00140904,0,1-7-4-9-8-3,0-2-5-6,8,19,51,22,60
../../instances/pctsp/size_10/data_190.txt,10,3,55,39,3,40,3014,6526,16740,60,0.00131628,0,3-8-4-5,0-1-2-6-7-9,8,19,51,22,60
../../instances/pctsp/size_10/data_191.txt,10,3,55,39,3,40,49561,14188,6900,60,0.00228893,0,5-6-1-3-0-8-7-9-4,2,8,19,51,22,60
../../instances/pctsp/size_10/data_192.txt,10,3,55,39,3,40,26385,11044,16680,60,0.00163111,0,5-9-8-6-1-7-0,2-3-4,8,19,51,22,60
../../instances/pctsp/size_10/data_193.txt,10,3,55,39,3,40,12495,16329,10860,60,0.00218423,0,7-3-0-5-4-1-2-8-9,6,8,19,51,22,60
../../instances/pctsp/size_10/data_194.txt,10,3,55,39,3,40,30390,14485,9960,60,0.00200143,0,3-4-1-7-5-9-6-8-0,2,8,19,51,22,60
../../instances/pctsp/size_10/data_195.txt,10,3,55,39,3,40,25350,11574,22440,60,0.00174295,0,7-3-2-9-0-8-4,1-5-6,8,19,51,22,60
../../instances/pctsp/size_10/data_196.txt,10,3,55,39,3,40,1620,4953,17820,60,0.00102926,0,5-1-8,0-2-3-4-6-7-9,8,19,51,22,60
../../instances/pctsp/size_10/data_197.txt,10,3,55,39,3,40,7436,9278,11460,60,0.0013439,0,2-5-3-0-1-9,4-6-7-8,8,19,51,22,60
../../instances/pctsp/size_10/data_198.txt,10,3,55,39,3,40,4608,5851,15540,60,0.00124951,0,0-5-9-6,1-2-3-4-7-8,8,19,51,22,60
../../instances/pctsp/size_10/data_199.txt,10,3,55,39,3,40,18713,16174,10080,60,0.00316085,0,3-7-9-0-1-8-6-2-4,5,8,19,51,22,60
../../instances/pctsp/size_10/data_200.txt,10,3,55,39,3,40,7958,6480,10080,60,0.00144569,0,2-4-3-7-9-8,0-1-5-6,8,19,51,22,60
